cl_co,cl_in,op_co,op_in
-0.0546236929992828,0.157581952549065,0.168347469962511,0.128994488518435
0.348413026013383,0.193013283183081,-0.0788180156077234,0.0285992534298953
-0.0580699676492607,-0.0595012361149175,0.107542677313207,0.215077816649139
0.329527794977392,0.148414493877435,-0.0544193462852633,0.0266666699463836
-0.349267575005729,-0.332718063707776,0.270967588101373,0.206531860301097
-0.0186520232602312,0.150877180955956,0.487218348065661,0.588518788595641
-0.259830488072516,-0.445144298443701,-0.502076819756715,-0.270893540999802
-0.419722181274162,-0.435708114728948,0.336562453314072,0.00738131540576493
-0.17751163086078,-0.202625708654822,0.0340961967908146,-0.0297195626744487
-0.347301241216153,-0.273779742775307,0.211185862872655,0.0422596755241857
-0.129698747962696,-0.263857342459137,0.420310718522773,2.03904621971933
-0.0912299694496306,-0.183847439049703,0.188125824982991,0.459038446748964
-0.250291200876629,-0.36936339825138,0.198427121355514,1.18948318333956
0.168415173024162,-0.10212947001125,-0.0773134843915189,-0.0483939295363386
-0.186459727079036,-0.268324824826101,0.0210687134955978,0.118904835770687
-0.103499109776916,0.0382435527660261,0.217251232991276,0.346622290054834
0.0867592481803607,-0.203107712836262,0.367532224101011,0.307865277249862
-0.11852757024172,-0.128186740678566,-0.177470291683455,0.00578916410147249
-0.176983191377048,0.119046292230954,1.65637939399455,0.280277452440368
0.0597876208956288,0.0778789045329735,0.981391375287762,0.318682750092632
0.0668459532018981,-0.0916013006065425,-0.0634226636593088,0.178127042679977
-0.226147872372272,-0.0274315883812237,0.937697867077678,0.328706134206767
-0.129940771071805,-0.0320606447131545,0.0473871473010879,0.321647743961944
-0.0964843590795875,-0.0285072430004339,0.128327575876605,0.0965219510203812
-0.109855292066704,-0.169854510556609,-0.0090197367451397,0.317925452927522
-0.207924453879067,-0.0769877059487313,0.594133445019981,0.265294771115461
-0.182281550318049,-0.188938710678018,0.342996154767433,0.335631253482729
0.200010924375373,-0.0914128765572327,-0.122062864911058,0.585812893670005
0.0473727687311253,0.0825116403448046,0.613900486585145,0.143744052415843
0.00948277529191849,-0.172013429472838,-0.00327753223820705,-0.0344940787213495
0.0484501625645268,0.0378618996324346,0.142993856247543,0.240719275268892
-0.230493264330116,-0.217539994057367,0.579999233818063,0.124515254875621
-0.303240241314077,-0.0130241341142884,-0.206531518599713,-0.40295895108197
